"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","redspider_5mon1_3 ","branch_number","CAD_3mon","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","root_number_non_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep2_GM5194-13_8",2,8,2,3,"test"," (Operator: lizbethpino, Time: )","GM5194-13","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep2_SM3536-44_10",2,10,2,1,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",1,1,1,1,1,NA,1,1,30.9445517241379,88.2,6.12,0.105,2.754,NA,3,1,NA,2.4,1.258,NA,1.6,20,3,222,NA,5,1,1,3,1,NA,1,8,2.536,0.216,NA,17,1,4,1,2,5,85,6.12,1.89380656551724
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep2_SM3767-84_9",2,9,2,2,"test"," (Operator: lizbethpino, Time: )","SM3767-84","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep3_Eco-Blanca_15",3,15,3,5,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,29.4407395498392,44.2,3.43555555555556,0.114,1.546,NA,3,1,NA,1.2,0.976,NA,1.2,20,3,152.8,NA,5,1,1,3,1,NA,2,2.6,1.348,0.104,NA,20,2,1,1,1,5,100,3.43555555555556,1.01145296320114
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep3_GM3518-66_12",3,12,3,2,"test"," (Operator: lizbethpino, Time: )","GM3518-66","test",1,1,1,1,1,NA,1,1,30.7954025423728,63,7.69444444444444,0.29375,3.4625,NA,5,1,NA,3.5,1.69,NA,7.5,20,5,262,NA,5,1,1,3,1,NA,2,9,2.5775,0.2175,NA,16,3,4,1,4,5,80,7.69444444444444,2.36953514006591
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep3_GM5194-13_13",3,13,3,3,"test"," (Operator: lizbethpino, Time: )","GM5194-13","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep3_SM3536-44_11",3,11,3,1,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",1,1,1,1,1,NA,1,1,31.3434521880065,73.2,11.5111111111111,0.333,5.18,NA,5,1,NA,6,2.97,NA,10.2,20,5,307.4,NA,5,1,1,3,1,NA,1,13.2,2.704,0.236,NA,18,1,4,1,2,5,90,11.5111111111111,3.60797960741941
2018,"201890BCPRC_tuma","201890BCPRC_tuma",4,4.5,"2018-November-14","2019-August-14","Tumaco",NA,"201890BCPRC_tuma_rep3_SM3767-84_14",3,14,3,4,"test"," (Operator: lizbethpino, Time: )","SM3767-84","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_Eco-Blanca_3",1,3,1,3,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,30.061178509532,53.8,30.2888888888889,1.1,13.63,NA,4,1,NA,13,7.16,6.4,7.2,20,4,265.4,NA,5,1,1,3,1,NA,2,45,2.51,0.202,NA,20,1,2,1,1,5,100,30.2888888888889,9.1051969574427
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_GM5172-3_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM5172-3","test",1,1,1,1,1,NA,1,1,NA,65,NA,0.055,NA,NA,1,1,NA,NA,NA,NA,2,20,1,166.5,NA,2,1,1,3,1,NA,1,NA,NA,NA,NA,7,3,4,1,4,5,35,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_GM5212-6_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM5212-6","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_GM8326-6_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM8326-6","test",1,1,1,1,1,NA,1,1,33.7295571955719,49,13.7777777777778,0.605,6.2,NA,5,1,NA,5,3.86,5,10,20,5,245,NA,1,1,1,3,1,NA,2,10,3.01,0.3,NA,1,1,4,1,4,5,5,13.7777777777778,4.64718343583436
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_SM3878-111_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","SM3878-111","test",1,1,1,1,1,NA,1,1,33.387,122,69.0666666666667,1.07,31.08,NA,5,1,NA,24,21.46,9,22.3333333333333,20,5,320.666666666667,NA,3,1,1,3,2,NA,2,51,3.03,0.296666666666667,NA,8,1,4,1,3,5,40,69.0666666666667,23.059288
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep1_SM3882-18_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","SM3882-18","test",1,1,1,1,1,NA,1,1,49.2855026455026,82.3333333333333,62.8740740740741,1.64666666666667,28.2933333333333,NA,5,1,NA,23,14.91,7,11.3333333333333,20,5,308.333333333333,NA,3,1,1,3,1,NA,3,58.6666666666667,3.04666666666667,0.526666666666667,NA,5,1,4,1,4,5,25,62.874074074074,30.9878034411131
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_Eco-Blanca_12",2,12,2,1,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,28.6851237396884,103.6,29.9333333333333,1.195,13.47,NA,5,1,NA,11,7.35,5,7.4,20,5,247.4,NA,5,1,1,3,1,NA,2,31,2.354,0.172,NA,20,1,4,1,4,5,100,29.9333333333333,8.58641370608005
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_GM5172-3_10",2,10,2,3,"test"," (Operator: lizbethpino, Time: )","GM5172-3","test",1,1,1,1,1,NA,1,1,27.2281012658228,61,3.75555555555556,0.27,1.69,NA,3,1,NA,NA,0,5,8,20,3,185,NA,1,1,1,3,1,NA,1,5,1.69,0.11,NA,7,3,4,1,4,5,35,3.75555555555556,1.0225664697609
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_GM5212-6_9",2,9,2,4,"test"," (Operator: lizbethpino, Time: )","GM5212-6","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_GM8326-6_11",2,11,2,2,"test"," (Operator: lizbethpino, Time: )","GM8326-6","test",1,1,1,1,1,NA,1,1,44.3932876712329,120,5.73333333333333,0.205,2.58,NA,5,1,NA,1,0.79,4,4,20,5,220,NA,1,1,1,3,1,NA,2,5,2.58,0.39,NA,5,1,4,1,4,5,25,5.73333333333333,2.54521515981735
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_SM3878-111_8",2,8,2,5,"test"," (Operator: lizbethpino, Time: )","SM3878-111","test",1,1,1,1,1,NA,1,1,32.7009579831932,120,16.6,0.405,7.47,NA,5,1,NA,8,3.42,5.66666666666667,7.33333333333333,20,5,191.666666666667,NA,3,1,1,3,2,NA,2,25,2.19,0.206666666666667,NA,12,1,4,1,3,5,60,16.6,5.42835902521007
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep2_SM3882-18_7",2,7,2,6,"test"," (Operator: lizbethpino, Time: )","SM3882-18","test",1,1,1,1,1,NA,1,1,30.7497879858657,40,10.2888888888889,0.69,4.63,NA,5,1,NA,5,4.17,1,10,20,5,250,NA,1,1,1,3,1,NA,3,6,3.09,0.26,NA,4,1,4,1,4,5,20,10.2888888888889,3.16381151943463
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_Eco-Blanca_17",3,17,3,5,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,29.5540134907251,87,32.6222222222222,1.325,14.68,NA,5,1,NA,18,11.11,1.8,9.2,20,5,286,NA,5,1,1,3,1,NA,2,27,2.572,0.2,NA,19,1,2,1,1,5,95,32.6222222222222,9.64117595652987
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_GM5172-3_18",3,18,3,6,"test"," (Operator: lizbethpino, Time: )","GM5172-3","test",1,1,1,1,1,NA,1,1,30.1073835125448,33,19.9555555555556,0.485,8.98,NA,5,1,NA,9,5.84,5.5,16.5,20,5,270,NA,2,1,1,3,1,NA,1,20,3.035,0.245,NA,11,3,4,1,4,5,55,19.9555555555556,6.00809564317006
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_GM5212-6_13",3,13,3,1,"test"," (Operator: lizbethpino, Time: )","GM5212-6","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,15,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_GM8326-6_14",3,14,3,2,"test"," (Operator: lizbethpino, Time: )","GM8326-6","test",1,1,1,1,1,NA,1,1,NA,89,NA,0.115,NA,NA,4,1,NA,NA,NA,NA,8,20,4,170,NA,1,1,1,3,1,NA,2,NA,NA,NA,NA,1,1,4,1,4,5,5,NA,NA
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_SM3878-111_16",3,16,3,4,"test"," (Operator: lizbethpino, Time: )","SM3878-111","test",1,1,1,1,1,NA,1,1,30.3910035842294,123,8.04444444444444,0.195,3.62,NA,5,1,NA,4,2.453,6,0,20,5,237,NA,1,1,1,3,2,NA,2,10,3.04,0.25,NA,9,1,4,1,3,5,45,8.04444444444444,2.44478739944245
2018,"201891BCPRC_tuma","201891BCPRC_tuma",4,4.5,"2018-September-14","2019-August-14","Tumaco",NA,"201891BCPRC_tuma_rep3_SM3882-18_15",3,15,3,3,"test"," (Operator: lizbethpino, Time: )","SM3882-18","test",1,1,1,1,1,NA,1,1,29.5652742616034,27,5.71111111111111,0.415,2.57,NA,4,1,NA,4,1.76,0,10,20,4,200,NA,1,1,1,3,1,NA,3,6,2.57,0.2,NA,1,1,4,1,4,5,5,5.71111111111111,1.6885056633849
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_CG1141-1_11",1,11,1,11,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",NA,NA,NA,NA,NA,NA,NA,NA,41.5799236641221,123.6,20.2,NA,10.1,NA,NA,1,NA,22,6.42,7.8,8,20,2,256.8,NA,5,NA,NA,3,2,NA,2,61,3.04,0.42,NA,18,1,2,NA,1,5,90,20.2,8.39914458015266
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_CM9456-12_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",NA,NA,NA,NA,NA,NA,NA,NA,39.1637404580152,145.2,32.72,NA,16.36,NA,NA,1,NA,29,12.78,4.6,11.4,20,2,280,NA,5,NA,NA,3,1,NA,2,52,3,0.38,NA,10,1,2,NA,1,5,50,32.72,12.8143758778626
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_CMB8527_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",NA,NA,NA,NA,NA,NA,NA,NA,41.4398550724638,178.6,34.2,NA,17.1,NA,NA,1,NA,26,12.48,3,18.8,20,1,303.4,NA,5,NA,NA,3,1,NA,3,41,3.2,0.44,NA,17,1,2,NA,1,5,85,34.2,14.1724304347826
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_COL2215_12",1,12,1,12,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,38.3198529411764,141.4,22.24,NA,11.12,NA,NA,1,NA,15,6.38,5.2,14.8,20,2,236,NA,5,NA,NA,3,2,NA,2,41,3.1,0.38,NA,10,1,2,NA,1,5,50,22.24,8.52233529411763
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_GM1692-56_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",NA,NA,NA,NA,NA,NA,NA,NA,41.0119402985074,203,29.16,NA,14.58,NA,NA,1,NA,17,7.98,14,33,20,1,344,NA,5,NA,NA,3,1,NA,2,87,3.1,0.42,NA,20,1,2,NA,1,5,100,29.16,11.9590817910448
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_GM214-62_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,NA,39.146231884058,182.8,26.92,NA,13.46,NA,NA,1,NA,19,7.06,10,16.2,20,1,305,NA,5,NA,NA,3,1,NA,3,69,3.16,0.4,NA,20,1,2,NA,1,5,100,26.92,10.5381656231884
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_GM3790-2_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,165.4,20.24,NA,10.12,NA,NA,1,NA,16,5.6,7.2,13.6,20,2,280,NA,5,NA,NA,3,2,NA,1,52,2.94,0.54,NA,17,1,2,NA,2,5,85,20.24,NA
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_P13_13",1,13,1,13,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.46,1.32,NA,0.66,NA,NA,1,NA,0,0,1.2,0,20,5,153,NA,5,NA,NA,3,1,NA,1,6,NA,NA,NA,13,1,4,NA,1,5,65,1.32,NA
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_SM1127-8_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,38.6498507462686,161.4,15.24,NA,7.62,NA,NA,1,NA,9,3.74,9,19,20,2,271.2,NA,5,NA,NA,3,1,NA,2,54,3.06,0.38,NA,17,1,1,NA,1,5,85,15.24,5.89023725373133
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_SM3106-14_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,NA,38.8185714285714,190,24.76,NA,12.38,NA,NA,1,NA,17,6.02,10.2,24.4,20,2,284,NA,5,NA,NA,1,1,NA,2,68,3.04,0.38,NA,15,1,4,NA,1,5,75,24.76,9.61147828571428
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_SM3553-27_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,NA,39.830895522388,329.5,16.2,NA,8.1,NA,NA,1,NA,9,3.8,6.4,20.4,20,1,338.6,NA,5,NA,NA,3,2,NA,2,41,3.08,0.4,NA,18,1,2,NA,1,5,90,16.2,6.45260507462686
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep1_SM3562-32_9",1,9,1,9,"test"," (Operator: lizbethpino, Time: )","SM3562-32","test",NA,NA,NA,NA,NA,NA,NA,NA,39.949,149.4,19.88,NA,9.94,NA,NA,1,NA,10,3.42,10.2,21.6,20,2,263.6,NA,5,NA,NA,3,1,NA,2,61,3.22,0.42,NA,20,1,1,NA,1,5,100,19.88,7.9418612
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura","Caiseli,Caiselli,CAISELLI","201892CQPRC_buen_rep1_SMB2446-2_10",1,10,1,10,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",NA,NA,NA,NA,NA,NA,NA,NA,38.4836296296296,210,20.64,NA,10.32,NA,NA,1,NA,16,4.98,8,18.4,20,1,300.6,NA,5,NA,NA,3,1,NA,3,56,3.08,0.38,NA,19,1,2,NA,1,5,95,20.64,7.94302115555555
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_CG1141-1_21",2,21,2,6,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",NA,NA,NA,NA,NA,NA,NA,NA,38.9812230215827,128.8,23.92,NA,11.96,NA,NA,1,NA,18,5.7,11.4,7.2,20,3,261,NA,5,NA,NA,3,1,NA,2,75,3.18,0.4,NA,19,1,2,NA,1,5,95,23.92,9.32430854676258
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_CM9456-12_18",2,18,2,9,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",NA,NA,NA,NA,NA,NA,NA,NA,37.4688059701492,143.8,17.96,NA,8.98,NA,NA,1,NA,19,5.94,5.2,9.8,20,3,229.4,NA,5,NA,NA,3,1,NA,2,45,3.04,0.36,NA,15,1,2,NA,1,5,75,17.96,6.7293975522388
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_CMB8527_14",2,14,2,13,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",NA,NA,NA,NA,NA,NA,NA,NA,39.1637404580152,90,22.84,NA,11.42,NA,NA,1,NA,27,9.44,2.8,8.2,20,2,293.4,NA,5,NA,NA,3,1,NA,2,41,3,0.38,NA,15,1,2,NA,1,5,75,22.84,8.94499832061067
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_COL2215_17",2,17,2,10,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,41.1984210526316,149.2,19.12,NA,9.56,NA,NA,1,NA,16,6.16,7.8,12.8,20,2,304.8,NA,5,NA,NA,3,2,NA,2,55,3.08,0.42,NA,17,1,2,NA,1,5,85,19.12,7.87713810526316
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_GM1692-56_22",2,22,2,5,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",NA,NA,NA,NA,NA,NA,NA,NA,39.5792336448598,256,23.36,NA,11.68,NA,NA,1,NA,16,6.32,9.6,25,20,1,360.4,NA,5,NA,NA,3,1,NA,2,64,3.07,0.395,NA,18,1,2,NA,1,5,90,23.36,9.24570897943925
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_GM214-62_16",2,16,2,11,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,NA,37.73336,127.6,13.28,NA,6.64,NA,NA,1,NA,12,3.14,8.4,6.8,20,2,257,NA,5,NA,NA,3,1,NA,1,54,2.84,0.34,NA,20,1,2,NA,1,5,100,13.28,5.010990208
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_GM3790-2_24",2,24,2,3,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,NA,39.7229142857143,118.4,24.12,NA,12.06,NA,NA,1,NA,19,7.16,8.6,13,20,2,252.8,NA,5,NA,NA,3,2,NA,2,62,3.015,0.39,NA,20,1,2,NA,2,5,100,24.12,9.58116692571429
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_P132_19",2,19,2,8,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,34.1685815602837,36.6,10.96,NA,5.48,NA,NA,1,NA,12,4.8,1,3.2,20,5,188,NA,5,NA,NA,3,1,NA,2,17,3.14,0.32,NA,16,1,4,NA,1,5,80,10.96,3.74487653900709
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_SM1127-8_15",2,15,2,12,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,37.1561764705882,168,20.36,NA,10.18,NA,NA,1,NA,14,6.04,8.4,13,20,2,312.2,NA,5,NA,NA,3,1,NA,2,56,3.08,0.36,NA,20,1,1,NA,1,5,100,20.36,7.56499752941176
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_SM3106-14_26",2,26,2,1,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,NA,40.7529946524064,181.6,33.16,NA,16.58,NA,NA,1,NA,17,10.28,7.8,25.4,20,1,341,NA,5,NA,NA,1,1,NA,2,56,3.24,0.435,NA,8,1,4,NA,1,5,40,33.16,13.513693026738
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_SM3553-27_20",2,20,2,7,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,NA,41.7750769230769,240.2,28.76,NA,14.38,NA,NA,1,NA,31,11.28,3.6,22.4,20,1,362.8,NA,5,NA,NA,3,2,NA,2,49,3.02,0.42,NA,16,1,2,NA,1,5,80,28.76,12.0145121230769
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep2_SM3562-32_23",2,23,2,4,"test"," (Operator: lizbethpino, Time: )","SM3562-32","test",NA,NA,NA,NA,NA,NA,NA,NA,38.7782709447415,193.4,20.32,NA,10.16,NA,NA,1,NA,13,4.58,9,15.4,20,3,341.2,NA,5,NA,NA,3,1,NA,2,58,3.205,0.4,NA,20,1,1,NA,1,5,100,20.32,7.87974465597147
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura","Caiseli,Caiselli,CAISELLI","201892CQPRC_buen_rep2_SMB2446-2_25",2,25,2,2,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",NA,NA,NA,NA,NA,NA,NA,NA,38.2927906976744,44,30,NA,15,NA,NA,1,NA,23,9.64,6.4,26.2,20,1,337,NA,5,NA,NA,3,1,NA,2,55,2.94,0.36,NA,20,1,2,NA,1,5,100,30,11.4878372093023
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_CG1141-1_30",3,30,3,4,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8,20.32,NA,10.16,NA,NA,1,NA,19,6.25,7,13.8,20,3,308.2,NA,5,NA,NA,3,1,NA,2,54,3.095,0.64,NA,16,1,2,NA,1,5,80,20.32,NA
