"Date of Download: 2023-08-09_15:19:08"
"Search Parameters: Data Level:all  Trait List:  Trial List:11385,11386,11450,11451,11453,11454,11455,11458,11460,10549,10548,11461  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Red spider mite severity|month 5|COMP:0000319","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","non marketable root number counting|CO_334:0000168","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","red spider mite severity : visual 1-5|month 7|COMP:0000283","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","283566","GM1692-56","","plot","6418492","201889CQPRC_tuma_rep3_GM1692-56_36","3","3","36","3","8","test","","1","1","1","1","1","","1","1","43.7069111969112","78.33","24.8222222222222","1.2","11.17","","5","1","","1.33","0.83","","59","20","5","279","","3","1","1","3","1","","3","13","3.04","0.45","","18","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","166651","GM214-62","","plot","6418480","201889CQPRC_tuma_rep3_GM214-62_42","3","3","42","3","14","test","","1","1","1","1","1","","1","1","36.2198850574713","57.6","13.0777777777778","0.094","5.885","","4","1","","0.75","0.3675","","22.2","20","4","245.8","","5","1","1","3","1","","2","5.75","2.695","0.3025","","20","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","309095","GM3790-2","","plot","6418502","201889CQPRC_tuma_rep3_GM3790-2_30","3","3","30","3","2","test","","1","1","1","1","1","","1","1","39.2516858237547","59.5","19.3333333333333","0.44","8.7","","4","1","","2","1.4","","28.5","20","4","233","","2","1","1","3","1","","3","9.5","2.99","0.38","","15","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","140368","SM1127-8","","plot","6418481","201889CQPRC_tuma_rep3_SM1127-8_32","3","3","32","3","4","test","","1","1","1","1","1","","1","1","36.1195504344541","67.33","7.71111111111111","0.177","3.47","","4","1","","0.333","0.14","","29","20","4","265","","3","1","1","3","2","","2","6","2.98","0.333","","14","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","211877","SM3106-14","","plot","6418500","201889CQPRC_tuma_rep3_SM3106-14_40","3","3","40","3","12","test","","1","1","1","1","1","","1","1","36.4487002096436","118","8.68888888888889","0.135","3.91","","4","2","","1.5","0.705","","6.5","20","4","247","","2","1","1","2","2","","2","7","2.69","0.305","","16","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310088","SM3553-27","","plot","6418486","201889CQPRC_tuma_rep3_SM3553-27_35","3","3","35","3","7","test","","1","1","1","1","1","","1","1","33.4639097744361","77","13.6222222222222","0.32","6.13","","4","2","","3","1.9","","68","20","4","264","","1","1","1","2","2","","2","6","2.95","0.29","","14","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","310664","SM3562-32","","plot","6418482","201889CQPRC_tuma_rep3_SM3562-32_34","3","3","34","3","6","test","","1","1","1","1","1","","1","1","44.4401621621621","48","2.42222222222222","0.04","1.09","","4","1","","0","0","","19","20","4","177","","2","1","1","3","2","","2","3","1.09","0.165","","14","1","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6418483","201889CQPRC_tuma_rep3_SMB2446-2_38","3","3","38","3","10","check","","1","1","1","1","1","","1","1","41.3771350441733","74.25","7.13333333333333","0.27","3.21","","4","1","","1.5","1.035","","22","20","4","241","","4","1","1","3","1","","3","5.25","2.755","0.378","","12","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11450","201889CQPRC_tuma","201889CQPRC_tuma","RCBD","4","4.5","","no","no","2018-August-31","2019-July-02","534","Tumaco","2175624","Eco-Blanca","","plot","6418477","201889CQPRC_tuma_rep_Eco-Blanca_41","3","3","41","3","13","check","","1","1","1","1","1","","1","1","29.799109540636","81.2","9.87111111111111","0.154","4.442","","4","1","","2.75","1.98","","16","20","4","251","","5","1","1","3","1","","2","6.25","3.073","0.243","","20","2","4","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418514","201890BCPRC_tuma_rep1_Eco-Blanca_1","1","1","1","1","1","check","","1","1","1","1","1","","1","1","29.2949322879543","100.6","12.6177777777778","0.315","5.678","","5","1","","6.8","4.142","","10","20","5","244.2","","5","1","1","3","1","","2","12","3.038","0.232","","20","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323492","GM3518-66","","plot","6418516","201890BCPRC_tuma_rep1_GM3518-66_4","1","1","4","1","4","test","","1","1","1","1","1","","1","1","32.2886647314949","19.8","10.5155555555556","0.281","4.732","","5","1","","6.4","2.802","","12.2","20","5","287","","5","1","1","3","1","","2","16.4","3.036","0.28","","20","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169331","GM5194-13","","plot","6418518","201890BCPRC_tuma_rep1_GM5194-13_3","1","1","3","1","3","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323773","SM3536-44","","plot","6418504","201890BCPRC_tuma_rep1_SM3536-44_2","1","1","2","1","2","test","","1","1","1","1","1","","1","1","31.1993832599119","78","9.35","0.365","4.2075","","5","1","","2.75","2.1975","","7.75","20","5","276.25","","4","1","1","3","1","","1","12.25","2.485","0.215","","18","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169611","SM3767-84","","plot","6418505","201890BCPRC_tuma_rep1_SM3767-84_5","1","1","5","1","5","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418517","201890BCPRC_tuma_rep2_Eco-Blanca_6","2","2","6","2","5","check","","1","1","1","1","1","","1","1","28.8054900515844","61.4","11.4844444444444","0.399","5.168","","5","1","","6.2","4.916","","7.8","20","5","248.6","","5","1","1","3","1","","2","11","2.93","0.216","","20","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323492","GM3518-66","","plot","6418507","201890BCPRC_tuma_rep2_GM3518-66_7","2","2","7","2","4","test","","1","1","1","1","1","","1","1","29.3983333333333","39.4","5.98222222222222","0.275","2.692","","4","1","","3.8","1.436","","4.6","20","4","242.8","","5","1","1","3","1","","2","9.2","2.626","0.202","","17","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169331","GM5194-13","","plot","6418509","201890BCPRC_tuma_rep2_GM5194-13_8","2","2","8","2","3","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323773","SM3536-44","","plot","6418512","201890BCPRC_tuma_rep2_SM3536-44_10","2","2","10","2","1","test","","1","1","1","1","1","","1","1","30.9445517241379","88.2","6.12","0.105","2.754","","3","1","","2.4","1.258","","1.6","20","3","222","","5","1","1","3","1","","1","8","2.536","0.216","","17","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169611","SM3767-84","","plot","6418510","201890BCPRC_tuma_rep2_SM3767-84_9","2","2","9","2","2","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418515","201890BCPRC_tuma_rep3_Eco-Blanca_15","3","3","15","3","5","check","","1","1","1","1","1","","1","1","29.4407395498392","44.2","3.43555555555556","0.114","1.546","","3","1","","1.2","0.976","","1.2","20","3","152.8","","5","1","1","3","1","","2","2.6","1.348","0.104","","20","2","1","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323492","GM3518-66","","plot","6418511","201890BCPRC_tuma_rep3_GM3518-66_12","3","3","12","3","2","test","","1","1","1","1","1","","1","1","30.7954025423728","63","7.69444444444444","0.29375","3.4625","","5","1","","3.5","1.69","","7.5","20","5","262","","5","1","1","3","1","","2","9","2.5775","0.2175","","16","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169331","GM5194-13","","plot","6418508","201890BCPRC_tuma_rep3_GM5194-13_13","3","3","13","3","3","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","323773","SM3536-44","","plot","6418506","201890BCPRC_tuma_rep3_SM3536-44_11","3","3","11","3","1","test","","1","1","1","1","1","","1","1","31.3434521880065","73.2","11.5111111111111","0.333","5.18","","5","1","","6","2.97","","10.2","20","5","307.4","","5","1","1","3","1","","1","13.2","2.704","0.236","","18","1","4","1","2"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11451","201890BCPRC_tuma","201890BCPRC_tuma","RCBD","4","4.5","","no","no","2018-November-14","2019-August-14","534","Tumaco","2169611","SM3767-84","","plot","6418513","201890BCPRC_tuma_rep3_SM3767-84_14","3","3","14","3","4","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418539","201891BCPRC_tuma_rep1_Eco-Blanca_3","1","1","3","1","3","check","","1","1","1","1","1","","1","1","30.061178509532","53.8","30.2888888888889","1.1","13.63","","4","1","","13","7.16","6.4","7.2","20","4","265.4","","5","1","1","3","1","","2","45","2.51","0.202","","20","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169326","GM5172-3","","plot","6418544","201891BCPRC_tuma_rep1_GM5172-3_5","1","1","5","1","5","test","","1","1","1","1","1","","1","1","","65","","0.055","","","1","1","","","","","2","20","1","166.5","","2","1","1","3","1","","1","","","","","7","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169332","GM5212-6","","plot","6418537","201891BCPRC_tuma_rep1_GM5212-6_4","1","1","4","1","4","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169342","GM8326-6","","plot","6418545","201891BCPRC_tuma_rep1_GM8326-6_2","1","1","2","1","2","test","","1","1","1","1","1","","1","1","33.7295571955719","49","13.7777777777778","0.605","6.2","","5","1","","5","3.86","5","10","20","5","245","","1","1","1","3","1","","2","10","3.01","0.3","","1","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169612","SM3878-111","","plot","6418549","201891BCPRC_tuma_rep1_SM3878-111_6","1","1","6","1","6","test","","1","1","1","1","1","","1","1","33.387","122","69.0666666666667","1.07","31.08","","5","1","","24","21.46","9","22.3333333333333","20","5","320.666666666667","","3","1","1","3","2","","2","51","3.03","0.296666666666667","","8","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169614","SM3882-18","","plot","6418550","201891BCPRC_tuma_rep1_SM3882-18_1","1","1","1","1","1","test","","1","1","1","1","1","","1","1","49.2855026455026","82.3333333333333","62.8740740740741","1.64666666666667","28.2933333333333","","5","1","","23","14.91","7","11.3333333333333","20","5","308.333333333333","","3","1","1","3","1","","3","58.6666666666667","3.04666666666667","0.526666666666667","","5","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418551","201891BCPRC_tuma_rep2_Eco-Blanca_12","2","2","12","2","1","check","","1","1","1","1","1","","1","1","28.6851237396884","103.6","29.9333333333333","1.195","13.47","","5","1","","11","7.35","5","7.4","20","5","247.4","","5","1","1","3","1","","2","31","2.354","0.172","","20","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169326","GM5172-3","","plot","6418542","201891BCPRC_tuma_rep2_GM5172-3_10","2","2","10","2","3","test","","1","1","1","1","1","","1","1","27.2281012658228","61","3.75555555555556","0.27","1.69","","3","1","","","0","5","8","20","3","185","","1","1","1","3","1","","1","5","1.69","0.11","","7","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169332","GM5212-6","","plot","6418552","201891BCPRC_tuma_rep2_GM5212-6_9","2","2","9","2","4","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169342","GM8326-6","","plot","6418553","201891BCPRC_tuma_rep2_GM8326-6_11","2","2","11","2","2","test","","1","1","1","1","1","","1","1","44.3932876712329","120","5.73333333333333","0.205","2.58","","5","1","","1","0.79","4","4","20","5","220","","1","1","1","3","1","","2","5","2.58","0.39","","5","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169612","SM3878-111","","plot","6418554","201891BCPRC_tuma_rep2_SM3878-111_8","2","2","8","2","5","test","","1","1","1","1","1","","1","1","32.7009579831932","120","16.6","0.405","7.47","","5","1","","8","3.42","5.66666666666667","7.33333333333333","20","5","191.666666666667","","3","1","1","3","2","","2","25","2.19","0.206666666666667","","12","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169614","SM3882-18","","plot","6418548","201891BCPRC_tuma_rep2_SM3882-18_7","2","2","7","2","6","test","","1","1","1","1","1","","1","1","30.7497879858657","40","10.2888888888889","0.69","4.63","","5","1","","5","4.17","1","10","20","5","250","","1","1","1","3","1","","3","6","3.09","0.26","","4","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2175624","Eco-Blanca","","plot","6418547","201891BCPRC_tuma_rep3_Eco-Blanca_17","3","3","17","3","5","check","","1","1","1","1","1","","1","1","29.5540134907251","87","32.6222222222222","1.325","14.68","","5","1","","18","11.11","1.8","9.2","20","5","286","","5","1","1","3","1","","2","27","2.572","0.2","","19","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169326","GM5172-3","","plot","6418541","201891BCPRC_tuma_rep3_GM5172-3_18","3","3","18","3","6","test","","1","1","1","1","1","","1","1","30.1073835125448","33","19.9555555555556","0.485","8.98","","5","1","","9","5.84","5.5","16.5","20","5","270","","2","1","1","3","1","","1","20","3.035","0.245","","11","3","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169332","GM5212-6","","plot","6418546","201891BCPRC_tuma_rep3_GM5212-6_13","3","3","13","3","1","test","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","3","","","",""," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169342","GM8326-6","","plot","6418540","201891BCPRC_tuma_rep3_GM8326-6_14","3","3","14","3","2","test","","1","1","1","1","1","","1","1","","89","","0.115","","","4","1","","","","","8","20","4","170","","1","1","1","3","1","","2","","","","","1","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169612","SM3878-111","","plot","6418543","201891BCPRC_tuma_rep3_SM3878-111_16","3","3","16","3","4","test","","1","1","1","1","1","","1","1","30.3910035842294","123","8.04444444444444","0.195","3.62","","5","1","","4","2.453","6","0","20","5","237","","1","1","1","3","2","","2","10","3.04","0.25","","9","1","4","1","3"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11453","201891BCPRC_tuma","201891BCPRC_tuma","RCBD","4","4.5","","no","no","2018-September-14","2019-August-14","534","Tumaco","2169614","SM3882-18","","plot","6418538","201891BCPRC_tuma_rep3_SM3882-18_15","3","3","15","3","3","test","","1","1","1","1","1","","1","1","29.5652742616034","27","5.71111111111111","0.415","2.57","","4","1","","4","1.76","0","10","20","4","200","","1","1","1","3","1","","3","6","2.57","0.2","","1","1","4","1","4"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","139257","CG1141-1","","plot","6418590","201892CQPRC_buen_rep1_CG1141-1_11","1","1","11","1","11","check","","","","","","","","","","41.5799236641221","123.6","20.2","","10.1","","","1","","22","6.42","7.8","8","20","2","256.8","","5","","","3","2","","2","61","3.04","0.42","","18","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","152748","CM9456-12","","plot","6418577","201892CQPRC_buen_rep1_CM9456-12_1","1","1","1","1","1","test","","","","","","","","","","39.1637404580152","145.2","32.72","","16.36","","","1","","29","12.78","4.6","11.4","20","2","280","","5","","","3","1","","2","52","3","0.38","","10","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","2257835","CMB8527","","plot","6418569","201892CQPRC_buen_rep1_CMB8527_2","1","1","2","1","2","test","","","","","","","","","","41.4398550724638","178.6","34.2","","17.1","","","1","","26","12.48","3","18.8","20","1","303.4","","5","","","3","1","","3","41","3.2","0.44","","17","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","139299","COL2215","","plot","6418582","201892CQPRC_buen_rep1_COL2215_12","1","1","12","1","12","check","","","","","","","","","","38.3198529411764","141.4","22.24","","11.12","","","1","","15","6.38","5.2","14.8","20","2","236","","5","","","3","2","","2","41","3.1","0.38","","10","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","283566","GM1692-56","","plot","6418555","201892CQPRC_buen_rep1_GM1692-56_3","1","1","3","1","3","test","","","","","","","","","","41.0119402985074","203","29.16","","14.58","","","1","","17","7.98","14","33","20","1","344","","5","","","3","1","","2","87","3.1","0.42","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
"2018","174","CIAT","CIAT cassava breeding, Cali, Colombia","11454","201892CQPRC_buen","201892CQPRC_buen","RCBD","4","5","","no","no","2018-September-25","2019-June-25","352","Buenaventura","166651","GM214-62","","plot","6418557","201892CQPRC_buen_rep1_GM214-62_4","1","1","4","1","4","test","","","","","","","","","","39.146231884058","182.8","26.92","","13.46","","","1","","19","7.06","10","16.2","20","1","305","","5","","","3","1","","3","69","3.16","0.4","","20","1","2","","1"," (Operator: lizbethpino, Time: )"
